base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80
29,2020-06-30,50110250,599618.5275999992,27338.821900000054,216272.68300000008,474105.9604999997,21050.285400000004,167132.84209999972,312987.4162,35772.334899999936,429750.00389999966,599618.5275999992,27338.821900000054,216272.68300000008,1152781.900099999,108381.1372999999,434137.32090000063,1077954.4731,106445.34869999984,422873.61539999966,1017831.6189000008,46923.57660000002,333706.1784999997,526555.2506,18932.829599999994,126819.9297,229850.60049999977,7331.426099999998,49002.86259999991,633953.0691999993,39048.59580000002,322074.1165000007,737992.6207999989,45360.820599999905,374394.8256999993,552302.1195999994,48556.25569999994,507062.02100000024,734974.0068999998,98228.78790000011,691034.4003000002,1238512.872099999,138502.60480000006,698918.1285000005,1343150.9798999992,190329.68220000007,664573.0710000003,1063064.0951000005,86958.88570000009,375540.30920000037,552631.4239,13407.73089999999,131857.7977999999,377693.6089000002,7681.259200000016,73081.60180000012
30,2020-07-31,50110250,628118.3561000007,90818.92619999996,231993.0382000003,496640.18589999975,69975.5956,181018.72300000023,302548.6760000003,37621.599300000016,604808.1672999993,628118.3561000007,90818.92619999996,231993.0382000003,1198037.5746000002,113919.29629999984,460427.28450000024,1143322.0685999994,116052.81720000008,400670.8341000003,1061326.6312000006,37337.38069999992,320202.0180999998,548327.2366000002,21604.976800000026,131781.74449999994,239354.45240000013,8327.508399999993,50905.65480000001,658890.5049999997,177895.32539999986,163250.01529999988,767022.5996000003,206311.9484000001,191773.6910000001,600825.9847,57018.44679999999,599360.4237999998,809377.2673999999,117760.83960000015,648540.3898000013,1292657.1220999996,168208.74100000013,706387.7668000009,1446370.386100001,181865.67900000012,651364.5240999996,1090646.2114,97402.06380000003,389675.07440000045,573942.9027000003,18651.666599999997,139737.59980000014,392258.8487999996,10392.188099999992,77449.78500000009
31,2020-08-31,50110250,627702.1349000004,60314.440900000125,433341.1661000008,496311.0874999993,46457.499199999904,338570.76219999976,322208.41329999967,31537.18160000006,615006.4654999996,627702.1349000004,60314.440900000125,433341.1661000008,1166830.0121,98117.966,724059.316100001,1165765.2154999985,96655.02280000006,459602.489,1070263.4010000005,63110.96769999997,319904.4085999995,569663.4645000002,28742.6015,138776.57039999988,248668.08989999985,11098.515799999996,53545.97350000001,649009.5370999994,104041.02649999988,320358.6302999996,755520.0426000003,120689.21129999994,376931.44239999977,597708.7904999995,61410.37079999994,602198.6990000005,799924.0272000006,104633.77880000019,758589.7016999997,1288830.0574999985,167014.1575999999,955525.8742999996,1429467.3490000004,198536.9327,745869.8008,1104404.1753000007,99667.52860000027,408835.7122,610762.7048000001,20165.394900000018,128553.12909999989,417423.1881000005,11142.397099999995,71610.31219999987
32,2020-09-30,50110250,649922.9433000006,36379.21660000002,190967.8,513880.6206999999,27964.422200000008,148211.1767000002,306083.01539999986,41938.9982,420311.7483999995,649922.9433000006,36379.21660000002,190967.8,1118945.6102000007,86745.65290000006,441933.6037000002,1143122.3804000004,80249.39300000001,365712.2583999995,1048676.8246000002,48152.30520000003,279564.2195000002,546280.1825999996,15585.674999999963,119080.7713000002,238460.8793,5994.319900000002,46071.30510000002,658344.6971000006,83347.88819999994,175471.2226,766387.2168000008,96504.84010000007,204439.25569999995,575286.4973000005,64141.576500000076,443671.8446000005,761022.2800000005,97522.31950000006,657637.0693000004,1296539.9385999998,150348.84149999983,644967.7590000004,1405045.9782999987,174834.3056999998,638007.9967000011,1082997.6049,81966.0987000001,376527.2323,585092.2165999996,22599.376800000045,112917.265,399878.8004,12842.800900000002,62820.21840000001
33,2020-10-31,50110250,648460.9414000001,53190.08660000002,220583.0132999995,512724.64760000026,41063.99480000004,170892.75009999983,316597.0471,39969.231199999966,546294.5389000007,648460.9414000001,53190.08660000002,220583.0132999995,1154499.9930999996,92618.30530000004,510374.2063999992,1168003.8676999996,90701.66149999996,521855.8311999998,1086018.2597999994,33592.25490000005,386078.64929999976,542448.0102999995,25237.0915,155655.13970000026,236788.06800000014,9747.975900000021,60158.91850000012,669628.5990000003,95985.9800999999,214862.50619999986,779522.9466999988,111366.96689999993,250088.6351,589695.6730000002,67568.33029999996,486822.49000000063,812300.2068000006,106852.82079999994,657340.7459999996,1321819.342899999,173928.0655,706133.7339999998,1471996.4621000006,182427.84510000004,715212.530799999,1095883.2273,107047.11559999992,440663.31990000024,577764.2856999999,28574.660999999996,125525.33440000002,394870.5582999999,15846.03570000001,69377.43490000008
34,2020-11-30,50110250,705818.4319999998,56301.807699999925,178484.7166,558076.0273,43119.06880000004,138359.04660000026,404959.2465000002,54741.33239999999,594720.1314000002,705818.4319999998,56301.807699999925,178484.7166,1159274.2222000002,105315.06080000012,465331.4648,1129046.1980000015,94862.73199999989,518720.3104999996,1064360.7384999993,41591.26100000003,378299.9368999994,544975.5366999998,14536.216499999975,160196.09819999983,237891.37570000003,5615.4720000000025,61820.89860000003,644069.4488999994,146517.67859999996,165389.9888000001,749769.2243999992,169675.7986999998,193348.4037999998,624098.8168999997,71287.34339999997,495475.93359999935,821852.8428999998,135535.15440000012,568810.9364000007,1302510.0808,171694.0716,657167.0805999996,1440656.3733999985,188118.41180000032,686571.5915,1068633.6043000012,98038.95189999996,454622.6184000003,554686.2482999996,21381.69219999997,153467.22670000006,379097.9712999999,11755.328399999988,83939.0968000001
35,2020-12-31,50110250,742394.1710999996,34699.210100000026,155653.8042,586995.7063000009,26626.71460000004,120968.44859999992,426241.7489000004,54746.85660000001,421529.0378000008,742394.1710999996,34699.210100000026,155653.8042,1256021.6417000017,112182.76229999996,364175.54810000025,1196531.8732999992,98882.1192000001,361794.9635,1132449.5542000006,44730.00249999997,289629.6341999996,590622.0302,35235.65369999993,116069.58789999988,257816.8726,13583.2113,44803.4181,677011.2323999996,94214.9203999999,123706.62019999998,788117.1627,109377.02499999998,144750.95269999994,642738.782199999,78207.60629999997,412122.6231000001,840324.3673999999,113432.50779999982,480015.807800001,1368998.7157000005,184355.37150000018,552689.7367999993,1520483.0054999988,200530.7063,594072.1436000004,1146501.0765000002,87885.70700000004,363716.9725,594042.6183,35838.316199999914,116196.25709999994,405995.9145000003,19441.332100000018,63921.94520000003
36,2021-01-31,50110250,764076.3669999994,13823.899099999966,208227.74639999992,604139.3713,10667.54599999999,162169.36639999982,447797.25559999974,55857.2439,357628.42280000064,764076.3669999994,13823.899099999966,208227.74639999992,1296144.1613000005,89956.61280000016,396369.46080000064,1209784.8947000005,84070.27240000009,346214.5161,1170824.0329000026,41099.94980000002,257036.62590000013,586686.6166000002,26458.157500000005,104266.93280000027,256098.99410000013,10218.762799999982,40260.5593,685139.9377000005,29877.8044,178395.5352,797579.8903000002,34861.33790000003,209949.72640000007,710750.1767,69192.75019999997,401198.2481999999,877424.4235999995,97436.47910000026,453431.7002000003,1384785.1627999996,186570.12269999983,567447.0264999998,1592824.946299998,183442.6734000005,582981.1051000003,1196381.8916000004,79448.56450000005,328384.41090000025,631130.2189000002,27210.16110000005,99779.76779999994,431343.27970000036,15054.698599999994,55204.36190000005
37,2021-02-28,50110250,668410.4687,4742.838999999994,295970.0714000005,528498.3265000001,3624.9675,230834.90790000034,417783.6768000005,42520.253100000045,494198.18360000034,668410.4687,4742.838999999994,295970.0714000005,1137743.4103999985,67023.07770000002,430237.69230000005,1107193.4542000005,69555.76740000003,388140.5954000002,1023657.6262000005,37251.92380000005,265422.175,534695.9962000003,15977.484800000038,115084.98100000007,233404.1761,6169.498600000001,44484.75850000002,610095.1577000002,16438.468999999997,214835.75890000004,710219.3297999998,19079.576999999965,253000.39380000005,671576.6602999996,55725.97170000002,488238.4407000002,789563.1431000013,89063.45799999988,495335.34409999935,1236451.8655999994,138795.38559999998,568730.8402999998,1460825.4263999998,156266.93180000005,584213.4401999995,1041744.6765000002,74112.23270000002,342075.6526999995,539853.9639000007,26313.8101,99872.12999999984,368960.90840000025,14447.395799999998,55246.83779999994
38,2021-03-31,50110250,659544.0349999992,21245.39650000001,222766.37319999989,521487.8182000002,16474.657700000018,171861.70099999974,434614.3088000004,61314.76150000005,596273.3866000007,659544.0349999992,21245.39650000001,222766.37319999989,1225055.594899998,84042.07829999992,437073.09559999994,1208191.4239000008,91301.62389999998,483569.0863999996,1112739.7183000012,46673.40989999994,346610.91400000016,581585.1525000001,24348.478099999986,152052.06150000016,253872.11809999996,9433.015200000002,58687.61709999995,644179.3502000003,26354.757799999938,313504.3816999997,749897.1624999992,30560.711299999984,363763.5716,657823.0337000007,63547.98070000008,512734.49359999964,846282.7115000008,88883.50280000006,570726.1556999998,1285444.2932000016,180630.7041,586618.2952999994,1560062.0533000003,196723.69320000036,716194.5908999995,1118401.7637999984,92175.97789999994,461679.6996999997,588419.8362000004,32926.92190000002,144676.59630000018,402153.04920000007,17829.8578,79275.3254999999
39,2021-04-30,50110250,690114.0496999994,62196.60959999999,166598.04979999975,545658.8971000002,47533.5331,129149.82019999989,431545.41550000006,58584.49940000003,670896.6474000008,690114.0496999994,62196.60959999999,166598.04979999975,1195475.100799999,113706.93970000002,506424.4519000002,1158785.8904999995,89904.94339999995,613221.6777999997,1086839.1350999996,39245.32889999995,497932.1247,555617.7890000003,32672.422699999952,156314.18640000015,242536.9069,12631.544900000012,60341.47430000003,640764.3930000007,181850.1149,149300.89409999974,745921.7683000001,209967.12380000047,174406.7287999999,623680.7551999995,71073.7880999999,573584.0799999995,813354.524499999,108427.27980000003,703470.4667000005,1236416.477,180393.8788999997,695923.6395000003,1506037.0626000003,208320.7753999999,750908.9285999986,1076592.1636999995,99714.43630000002,499184.2396000006,584074.1634999996,26001.08310000003,133770.70359999998,399183.0163999997,14146.572699999982,73473.9139000001
40,2021-05-31,50110250,729059.9976000001,41256.20310000003,261309.42950000032,576452.6528000007,31536.70620000001,203558.32470000003,443646.89369999967,59968.78529999992,752145.8731000002,729059.9976000001,41256.20310000003,261309.42950000032,1250534.5155000004,109431.86209999998,570609.4408999996,1225973.4709000012,95016.66670000018,543559.6534000011,1140935.3390999995,31507.804400000008,434797.25169999956,574425.4301999996,15092.908800000005,161030.32780000006,250746.77150000012,5864.239600000003,62119.73149999999,650066.4341000008,107476.17420000004,179103.79759999982,756750.3885999995,124401.39860000006,209806.43509999992,631466.8573000004,75580.95980000004,583698.6942,823189.5905000006,105897.08929999992,731083.2847999992,1281777.2889000017,158726.68660000025,765391.0120000001,1547244.7387999988,180334.1496999998,752015.1450999995,1120998.2271999996,95402.2376,530254.2563999997,602490.4948999996,23104.031700000036,156261.57520000017,411769.5808000004,12710.207900000007,85215.2514
41,2021-06-30,50110250,721549.6510999999,47343.82710000002,270343.22110000014,570514.3775,36278.98110000001,210575.92139999996,434645.7722,62023.40459999995,825262.288,721549.6510999999,47343.82710000002,270343.22110000014,1198458.772199999,107290.05589999967,578900.4266999997,1196424.0831000002,89147.94209999994,535257.0727000006,1109307.3075000008,43608.88169999994,374653.10980000044,560075.4786999997,18671.525199999967,153181.03249999988,244482.7666,7233.521499999996,59155.451399999954,640555.6409000001,96647.24399999996,247094.1997000002,745678.7571000005,111912.79970000008,287978.6727999998,657691.2201999999,69738.88230000013,651538.3900999997,817543.8821000005,109405.6176999999,736423.8145000013,1220497.7673999993,166336.44039999988,791395.5478999997,1474865.2656000003,191516.7312,753290.6950999991,1095014.3989,90275.06609999991,461856.0621999997,593049.6951000005,22958.70579999999,136405.62250000006,405317.3057999996,12489.865900000039,75079.65890000002
42,2018-01-31,50110253,1186656.9238000007,53547.52589999999,701109.5451999998,1085664.8451000007,59071.02380000002,788753.5000000003,784506.1898999995,88645.06279999984,979022.7278999994,1186656.9238000007,53547.52589999999,701109.5451999998,2016682.4815000002,201107.46140000003,1260981.5897000004,1840873.2039,173311.56790000017,1054857.0167999994,1221990.5063999994,64463.099099999934,539978.2583000008,667576.3195000008,42596.00220000003,262791.19570000045,617699.9274999999,30040.6172,180456.10229999988,1167864.0085000012,43228.596900000084,713485.6037000008,1180725.9473,50833.97580000005,848869.8063000005,975105.1098999996,142840.0249000001,1073194.4814999988,1408967.790100001,228813.69809999948,1146987.8292999982,2227434.9898999967,320106.0556000002,1642083.098299999,2188065.153400001,312982.25089999987,1619256.013699999,1277102.446300001,115926.89589999994,720578.9487999999,584945.8687999992,44893.56890000006,247614.2089999999,248367.91769999985,17104.901899999986,94307.61160000018
43,2018-02-28,50110253,1106754.2323999992,35944.978799999924,618102.7863999996,1012562.3832999995,39706.13429999997,693238.7544999992,736457.7249000011,72928.97489999991,884529.833299999,1106754.2323999992,35944.978799999924,618102.7863999996,1820154.6588000013,158057.06699999998,1068937.9203,1707829.0936999996,136641.87610000017,850625.8429000006,1090886.8959,48458.32860000003,442414.4995999999,606695.6116999997,27842.062499999967,223873.2541000001,561367.7783999994,19100.069599999977,156863.98909999998,1113027.9385000009,30066.59239999996,542043.8989000003,1125285.9558,35265.535599999945,642600.3345000005,889254.0324999988,123771.10959999998,961448.0841999974,1241231.3181000005,186998.1611000001,988385.4593000008,1990948.0583000025,241528.42670000004,1394439.5458999996,1969205.3599999992,245019.8542999996,1300390.5635000027,1135177.2766,84262.99600000007,618183.8788000012,516972.8723999997,27342.51260000003,220498.95809999987,219506.5939999998,10419.483300000002,84004.05100000012
44,2018-03-31,50110253,1115404.1693999982,37717.529799999946,631217.8668000009,1020476.1546999995,41700.73189999998,702866.1905000004,779746.1075000017,78882.74409999997,936740.0238999992,1115404.1693999982,37717.529799999946,631217.8668000009,2067714.3968999991,195846.39900000003,1250773.0647000014,1917017.2137,171598.5540000002,1234722.8169999982,1149595.3687000005,54808.02489999995,717976.2273999994,672434.9112000001,32855.915200000025,357279.0891,622195.5217,23276.08599999999,244151.9243999996,1090676.6570000006,44027.415999999954,644299.4182000011,1102688.5151999996,51994.55860000002,762493.1155000012,956139.3659000013,114818.18450000006,1049997.4633999993,1390015.267700001,206318.4114000002,1341866.8743000017,2193422.1239000037,293849.08920000034,1741628.0288000002,2140194.0549999983,298527.0687999999,1800827.5915,1220242.0996,126693.04909999992,934576.7181000005,574273.6921000002,34155.92059999996,322153.1000000009,243836.51289999989,13049.427999999984,122668.87009999981
