base_date,emd_cd,korean_resd,korean_work,korean_visit,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
116,2021-01-31,50110310,5462063.110800001,350474.776199999,2270296.2391999946,249047.6038000036,12251.959900000109,129673.61470000235,410.4584999999963,4487,128,4554,261,101.5909090909091,4120791.2467532475,74.92063492063492,2299266.206349206,5111,17767250
117,2021-02-28,50110310,4873720.075700002,310812.9412000013,2457006.9734,268435.93160000345,7691.67329999997,105087.43900000084,625.2486999999921,4510,127,4566,260,109.05,4525662.907142857,84.51282051282051,2580041.888888889,4975,17276700
118,2021-03-31,50110310,5163680.368700004,383727.43630000047,2730028.837800018,272338.09640000045,11921.733599999989,146351.59299999985,905.036500000002,4488,126,4564,258,107.74025974025976,3941800.493506494,90.80916030534351,2915679.0610687025,5727,21007400
119,2021-04-30,50110310,4997102.6772,465949.0617000015,2806271.1398999817,230694.00820000275,9677.330100000003,117749.26689999971,1179.8103999999985,4512,118,4585,250,114.04054054054056,4463248.97972973,92.4885496183206,2921772.7099236636,6147,22908150
120,2021-05-31,50110310,5207396.830000007,464212.6024000015,3067682.0673999814,206062.43299999702,11616.928499999862,141493.04580000008,1158.8751999999965,4536,102,4614,234,120.58709677419355,4979262.335483871,92.48905109489051,2921010.8467153283,7625,26927600
121,2021-06-30,50110310,5147710.9378000125,447880.837200001,2962254.277099989,197449.07069999786,8189.0644,209496.46150000158,743.6470000000032,4531,100,4627,237,122.14666666666666,4896181.346666667,89.12121212121212,2741205.583333333,8031,27060150
122,2018-01-31,50110510,1003281.6054999984,224908.72019999824,2129116.621399986,47544.66579999997,10681.219,59952.90430000018,14081.089500000036,1453,36,1586,52,70.0,3023380.5035971217,66.4014598540146,2076998.0802919709,5813,21302450
123,2018-02-28,50110510,865667.6457000013,210582.37390000068,1926492.2144000104,35822.945400000084,10250.785900000004,47623.727800000095,14072.053799999918,1425,37,1570,52,75.8306451612903,3412919.9516129037,64.725,2144426.666666666,5367,18945550
124,2018-03-31,50110510,867633.0940000011,236096.95590000067,2084585.4233999872,25151.105999999938,9084.2683,52189.7163000002,17708.977699999858,1416,35,1561,51,70.9251700680272,2501844.7551020407,67.76258992805755,2168631.589928057,6370,21493900
125,2018-04-30,50110510,833888.285799998,229721.3193999996,2094474.984800001,16624.24170000002,5853.510600000002,61734.613,19598.51919999995,1419,37,1564,49,74.78873239436619,2963172.112676057,71.75939849624059,2382280.541353384,6222,19784300
126,2018-05-31,50110510,905126.7275999972,233048.8012000001,2216650.3715999657,18572.36069999999,12064.794500000016,56612.220399999766,17945.344800000006,1423,38,1562,58,80.02816901408453,2787189.0774647887,70.95,2240803.1428571427,6722,19538650
127,2018-06-30,50110510,961653.890499998,237169.59320000059,2077101.7848999975,25895.565599999976,7685.864900000013,57661.700100000126,18559.88550000004,1417,34,1559,62,81.33333333333333,3204412.275362319,74.46456692913384,2349103.133858268,7071,19577700
128,2018-07-31,50110510,990845.6622000064,253766.2543999999,2040906.3774000057,37878.49360000009,6943.734199999997,60859.123700000135,16985.238700000038,1409,39,1549,76,84.41379310344827,3581964.6896551726,77.83802816901408,2690439.859154929,8061,20983850
129,2018-08-31,50110510,957099.9883000036,248065.15369999962,1994887.949599998,29136.610800000013,6516.394699999995,51909.211699999905,22234.666500000094,1409,38,1550,75,83.4625850340136,2957912.06122449,77.4160583941606,2574832.2189781023,7687,20246750
130,2018-09-30,50110510,932078.9384999976,199303.45210000034,1948662.1831999929,23964.931600000047,5211.314099999996,58108.53569999991,19192.230500000118,1401,39,1537,69,83.4225352112676,3406602.5774647887,70.75,2496565.7424242417,7476,20998100
131,2018-10-31,50110510,932906.4742999936,226204.6928000002,1944686.4238999947,22233.925399999967,10738.7746,52714.292200000076,28421.46819999998,1388,41,1537,71,75.51351351351352,3090456.3378378376,68.56428571428572,2324691.05,6957,20229300
132,2018-11-30,50110510,874964.0584999992,200752.7237000008,1866627.1692000013,23602.49860000001,7161.948900000006,44921.379599999935,20482.83869999996,1384,41,1522,72,72.0748299319728,2852892.034013605,74.01470588235293,2421903.4926470593,6562,20483900
133,2018-12-31,50110510,914214.5389000048,199889.73150000034,2001267.9385000088,24225.76829999996,4651.6459,58387.81720000017,19478.052199999973,1367,43,1517,66,76.79738562091505,3120339.2026143786,77.22142857142858,2572771.371428572,6294,21310550
134,2019-01-31,50110510,902319.0639000008,223733.21689999977,1996386.0452999976,16997.580799999963,3258.4127000000008,49265.957200000055,23861.95910000004,1359,43,1511,61,72.91558441558442,2902115.753246753,78.58208955223881,2447016.7164179105,6072,21091100
135,2019-02-28,50110510,820374.0057000049,188618.17649999898,1914713.566999994,10344.02740000001,5618.851400000005,62828.483600000036,23961.77740000034,1362,42,1511,55,73.68345323741008,3138959.0,70.704,2308415.096,5639,19539750
136,2019-03-31,50110510,875927.5930999941,202833.45520000035,1881096.9877000055,7060.704100000003,5626.887100000003,56973.555900000174,22009.47329999992,1369,41,1501,57,82.12903225806451,3145014.283870968,73.38297872340425,2492043.2482269504,6006,20226750
137,2019-04-30,50110510,845641.3514000003,184388.77210000105,1823417.529700012,6786.688300000005,3680.387699999999,65199.187699999944,26107.132300000474,1356,43,1493,53,81.64,3549603.94,84.6356589147287,2711695.6046511633,6067,20257050
138,2019-05-31,50110510,842546.6623999996,187788.24940000093,1928540.3828999968,14136.5534,4561.729100000005,60702.7706,28150.980999999887,1345,41,1487,55,83.13548387096775,3251923.541935484,76.55797101449275,2775584.007246377,6725,20543450
139,2019-06-30,50110510,827556.775700003,191302.27790000025,1820175.730699986,13072.750000000002,3549.5830000000033,76813.47870000012,25072.6873999997,1337,40,1480,56,81.21333333333334,3091448.18,75.30935251798562,2376999.201438849,6946,20742350
140,2019-07-31,50110510,889189.892299999,187279.28429999927,1988613.3374000043,8119.114099999999,9003.916400000022,82805.82000000015,26276.63509999993,1331,41,1473,52,81.38961038961041,3640485.292207792,72.38732394366197,2450634.415492958,7801,21474250
141,2019-08-31,50110510,887077.7606000043,195688.53489999997,2020565.444100009,10106.73819999999,4896.364799999997,68245.60200000003,30703.430999999786,1318,39,1456,51,80.09677419354837,3013025.1096774195,72.82142857142857,2331203.807142857,7466,20834500
142,2019-09-30,50110510,845372.5979000012,191898.15020000003,1849045.697799995,11062.460800000017,4390.243200000004,68259.60589999997,25700.919199999902,1319,40,1456,53,80.70469798657719,3334027.4496644293,64.42537313432835,2302930.029850746,6892,18767250
143,2019-10-31,50110510,864225.8617999983,189351.06900000124,2032860.3518000024,10170.513399999996,3187.568500000001,75934.36760000026,31853.441200000118,1308,42,1439,48,81.65806451612903,3278299.7096774187,76.42753623188406,2323770.652173913,6787,19784150
144,2019-11-30,50110510,867154.4033999974,194090.27499999962,2215577.1140000187,17371.75499999997,4344.541600000001,74427.55379999973,22190.83689999997,1305,42,1426,46,79.50666666666666,2846094.226666666,75.68503937007874,2308610.9212598423,6550,19832500
145,2019-12-31,50110510,978597.7796000029,199681.0147999991,2284733.9044999904,24954.478899999995,3230.8139000000024,78481.5691000002,22892.326499999854,1301,42,1423,43,75.67532467532467,2940647.0,67.47222222222223,2327179.895833333,6293,20720650
146,2020-01-31,50110510,993872.5953000007,197667.73540000015,2216607.696900011,28292.665499999937,7016.372299999985,86186.70869999973,24215.206299999918,1288,41,1413,43,79.57792207792208,3242776.6493506487,71.34328358208955,2155119.253731344,6356,22040850
147,2020-02-29,50110510,625548.8677000008,125974.20189999984,1031144.1368999991,18350.77319999981,2397.266100000006,28616.960900000253,2815.121499999997,1270,39,1401,42,71.17931034482757,2368071.475862069,57.06818181818182,1790658.9621212122,5638,16871700
148,2020-03-31,50110510,998102.2829999974,162883.4349000013,1619195.2297999994,24657.04489999926,3810.0627999999865,57073.523000000176,1116.535100000005,1271,37,1405,40,77.90322580645163,2799920.64516129,57.94776119402986,1902205.223880597,5899,17045250
149,2020-04-30,50110510,969591.0881000012,186723.9115999996,1532492.7826000003,21638.52149999949,3463.2210999999907,55097.226900000525,268.2410000000003,1264,38,1411,39,75.43333333333334,2386046.02,60.30147058823529,2013975.794117647,5680,16343050
150,2020-05-31,50110510,991188.0260999979,182567.88029999915,1742738.768100009,10663.558500000008,2300.6508,50370.888999999916,95.60329999999972,1259,38,1406,41,83.81290322580645,3260489.767741936,72.14788732394365,2352515.8943661973,6393,18849200
151,2020-06-30,50110510,924868.9494000031,167928.00719999985,1652326.920699995,9347.670099999992,3921.5201,63519.03510000005,150.47329999999815,1258,35,1411,39,76.28,2886586.56,63.16666666666666,1938892.791666667,6109,18194950
152,2020-07-31,50110510,966114.1365999995,176205.56629999945,1757547.0295999981,25812.231600000006,1847.7418000000007,65809.47920000009,275.4670999999977,1252,37,1403,41,79.35714285714286,2913974.2922077924,72.69117647058823,2113808.897058824,6972,19485950
153,2020-08-31,50110510,971650.0397000057,181510.18309999898,1738338.007600014,25468.43209999994,3282.734800000004,49513.93769999999,77.5933999999998,1248,36,1392,43,85.97419354838709,3438202.3096774193,67.38775510204081,2510212.4965986395,6910,17930600
154,2020-09-30,50110510,915809.7646999998,171658.9471,1596687.1179,26945.801300000294,4872.584399999982,45489.487599998916,74.40489999999996,1243,36,1390,42,91.26666666666668,3574102.566666667,66.69924812030075,1965369.4060150376,6510,17142050
155,2020-10-31,50110510,933234.377299996,182702.56990000038,1764249.9740999944,26417.661100000278,5852.0695999999425,59890.78989999825,335.7192999999993,1243,34,1372,45,80.85714285714286,3602785.655844156,66.3695652173913,2070242.079710145,6689,17780350
156,2020-11-30,50110510,920252.4446999992,199099.9642,1838416.5852000148,22563.752800000024,3590.2273000000005,54364.96289999982,95.69320000000013,1241,34,1372,48,83.08666666666667,2846377.5733333323,70.99236641221374,2142122.6335877865,6021,18145450
157,2020-12-31,50110510,1001585.5140999991,187066.94550000003,1564244.501600001,22058.145700000172,2980.8979999999933,55141.88630000022,75.95430000000025,1222,32,1362,48,84.2,2963071.851612903,63.859375,2184451.7890625,5743,16798950
158,2021-01-31,50110510,1039713.4526000018,186055.21060000008,1505752.3555999924,24657.27870000063,5299.7096999999985,51716.054100001,6.700699999999997,1214,32,1347,47,82.39354838709677,3197847.0129032256,60.346774193548384,1916878.1693548388,5256,15883200
159,2021-02-28,50110510,907269.5397000049,159223.22669999994,1633203.3466999994,32321.009300000303,4148.990999999995,60964.03720000035,33.10320000000004,1205,35,1339,46,80.92086330935251,3298315.4388489206,58.25,1726902.0948275863,3763,11973600
160,2021-03-31,50110510,926415.6362999944,189204.99579999933,1729893.4060000062,31139.820500000038,5945.7218000000075,53770.764200000165,188.49820000000042,1169,34,1316,46,75.98051948051949,2861496.038961039,59.69465648854961,1997728.6793893129,5418,18107050
161,2021-04-30,50110510,844583.3940999988,192775.81800000079,1767384.8211000075,26466.720200000054,5018.732999999995,60149.48480000007,158.56250000000028,1163,34,1301,46,78.38666666666667,3010818.686666666,66.78861788617886,2055850.37398374,5789,18833000
162,2021-05-31,50110510,914138.8684000015,197018.6358000004,1830781.700400009,24667.750299999694,6299.091499999996,56030.99719999923,74.29609999999963,1153,35,1301,44,80.22077922077922,3124097.811688312,62.1937984496124,1963409.5658914729,6279,18297050
163,2021-06-30,50110510,888552.2443999988,191128.03990000024,1747517.4279999882,20192.872900000028,6223.4366999999975,59931.308199999454,66.83410000000026,1156,35,1309,42,76.71333333333334,2889413.6066666665,61.0,1988796.150793651,2707,7451200
164,2018-01-31,50110520,21201417.52890003,1201374.1502999994,8139831.244799985,190176.63249999864,7862.233500000004,66032.36429999974,15563.193800000017,17797,184,17188,92,702.4129032258064,22974884.23870968,572.5314285714286,17988930.674285714,67736,170627900
165,2018-02-28,50110520,19410702.652899925,1067623.1155,7497323.725599985,174931.48499999952,11338.387100000024,74196.4184000002,15649.965499999858,17776,186,17177,92,736.0642857142857,26273872.7,554.8903225806451,17554889.883870967,64735,162109500
166,2018-03-31,50110520,19723844.443500005,1175716.098799993,7539216.794999993,207901.6783999999,4294.281700000001,60408.624200000224,24269.357200000093,17793,186,17167,88,729.6645161290323,22436383.451612905,605.6184971098265,18303790.121387284,72326,174844000
167,2018-04-30,50110520,18814322.44319998,1183148.5552000087,7081317.615100003,177177.40410000106,3215.673800000002,59375.06879999992,22415.351099999767,17766,186,17171,90,764.46,22829890.61333333,571.7784090909091,17356204.34090909,71477,157261450
168,2018-05-31,50110520,19389882.457600083,1217027.2339999927,7442981.241200034,154293.5708999995,1419.7157000000007,70600.13849999983,15454.718900000202,17732,183,17140,86,771.8838709677418,23498586.741935484,597.7252747252747,18697779.335164834,78273,159126900
169,2018-06-30,50110520,18963542.280700047,1227893.0862000056,7048402.378499995,152821.26649999944,5040.7254,62251.336899999944,13598.337500000142,17670,183,17112,96,799.7133333333335,23815112.27333333,613.5581395348837,18425920.44767442,86147,173428400
170,2018-07-31,50110520,19762089.915400054,1249178.450200002,7984545.381600063,151360.2730000008,5285.319899999992,81231.02490000016,22514.266500000103,17624,183,17060,106,816.1548387096774,24585529.66451613,625.0056818181819,18764243.897727273,105732,214415150
171,2018-08-31,50110520,20083125.9659,1213875.437600008,7492782.043000043,153541.06650000036,3911.415199999998,61346.273799999864,42137.178100000136,17619,186,17078,116,836.7935483870967,25232616.70967742,633.8415300546449,19623819.80327869,100784,200952900
172,2018-09-30,50110520,18865958.93640002,1069914.7374999986,7481563.960100033,148614.81109999993,3951.7374000000023,65877.2176000002,40265.74659999995,17604,193,17058,120,833.0533333333333,27448593.99333333,595.9371428571427,18230691.137142856,92223,172179500
173,2018-10-31,50110520,19405691.400799926,1224311.983900002,7105996.863299968,169776.38640000141,1876.2673,55243.680800000126,69995.14289999915,17613,189,17040,121,751.1806451612903,22244689.974193547,565.0648648648647,16869695.086486485,83124,156822250
174,2018-11-30,50110520,18705067.627599914,1156145.1118000026,6923442.7027999535,135906.51330000008,2948.0433000000044,65726.85180000032,78135.33939999963,17587,192,16999,107,763.2533333333333,23009756.27333333,585.3181818181819,17770300.505681816,76286,158478500
175,2018-12-31,50110520,20149009.8097,1182559.1806999969,7484260.906199994,145760.9698000001,3100.1472999999987,79088.28390000014,72706.54470000118,17495,193,16893,103,760.5870967741936,24166735.122580644,588.1988950276243,18491701.53038674,74600,175021800
