base_date,emd_cd,korean_resd_f0,korean_work_f0,korean_visit_f0,korean_resd_f10,korean_work_f10,korean_visit_f10,korean_resd_f20,korean_work_f20,korean_visit_f20,korean_resd_f30,korean_work_f30,korean_visit_f30,korean_resd_f40,korean_work_f40,korean_visit_f40,korean_resd_f50,korean_work_f50,korean_visit_f50,korean_resd_f60,korean_work_f60,korean_visit_f60,korean_resd_f70,korean_work_f70,korean_visit_f70,korean_resd_f80,korean_work_f80,korean_visit_f80,korean_resd_m0,korean_work_m0,korean_visit_m0,korean_resd_m10,korean_work_m10,korean_visit_m10,korean_resd_m20,korean_work_m20,korean_visit_m20,korean_resd_m30,korean_work_m30,korean_visit_m30,korean_resd_m40,korean_work_m40,korean_visit_m40,korean_resd_m50,korean_work_m50,korean_visit_m50,korean_resd_m60,korean_work_m60,korean_visit_m60,korean_resd_m70,korean_work_m70,korean_visit_m70,korean_resd_m80,korean_work_m80,korean_visit_m80,long_term_frgn_resd,long_term_frgn_work,long_term_frgn_visit,short_term_frgn_visit,resident_fe_korean,resident_fe_frgn,resident_m_korean,resident_m_frgn,card_cnt_home,card_amt_home,card_cnt_out,card_amt_out,waste_cnt,waste_amt
24,2018-05-31,50110253,1169755.7815999987,98603.23210000004,727630.1536999993,1070202.0981999992,108669.88190000004,817257.9864000002,776698.5555999994,105125.31189999984,878739.3720999998,1169755.7815999987,98603.23210000004,727630.1536999993,2043061.106600001,246119.0720000003,1284960.1923999984,1862082.0961000002,196230.96079999997,1178108.0906999982,1124994.8885999995,76625.67309999994,720807.2830000002,653422.3677000008,49694.58939999996,365649.46320000046,604603.4553999995,35886.372600000024,247553.56159999996,1115833.1888,71223.91299999993,756600.0138000008,1128122.1009,83689.47880000013,899674.3329999995,1010100.8510000005,132166.9385000001,876297.1681999998,1354953.9913000008,246200.70449999996,1252038.2153999982,2151811.5570000014,308054.4037,1621420.7975999988,2106100.656500001,350959.9423999996,1603609.8859,1224094.9566999995,157514.32459999976,863292.9535000008,569378.1959999999,59140.13270000003,303038.2291000001,241757.88419999988,22588.509100000025,115342.20689999995,679982.5453999899,62467.13769999997,374488.6491999988,292828.1900000006,16753,500,17952,538,566.0193548387098,20651071.167741936,424.3793103448277,13191152.362068964,4084,7819200
25,2018-06-30,50110253,1159033.0482000005,81935.2143,587343.6077,1060391.9378000002,90191.25470000008,657585.8650999987,749691.2165999998,93574.55399999992,1152840.3266999996,1159033.0482000005,81935.2143,587343.6077,1971097.3185000012,222726.4079000004,1286784.3104000005,1788376.3443999975,203938.05729999975,1115919.0570999992,1087157.8399000005,86115.82040000004,683811.8620999992,638589.1236999996,34162.065999999984,323843.41919999983,590878.4419000001,24587.1251,220616.14840000012,1067953.4643000006,65769.89319999992,553145.3650000005,1079715.0672000004,77330.76389999995,656035.8938000009,937983.0006999994,139630.54579999993,1171472.933999999,1343820.0862999994,222119.9369999996,1372195.8357000004,2076241.6508,293461.94960000005,1655269.7836999972,2054004.773299999,312090.01449999993,1616108.655499998,1197062.844300001,143883.764,827670.7662000016,553108.8091999998,36267.463399999986,311446.4861000002,234849.90680000032,13857.190299999993,118576.84019999998,659506.3070000041,74490.19929999979,528772.1947000006,422526.0174000014,16826,485,18005,546,575.9533333333334,20420921.266666666,418.271676300578,12539732.549132947,4276,8349500
26,2018-07-31,50110253,1179034.0976,71952.01619999997,768139.1886,1078690.7700999994,79457.04189999997,862472.1238,745520.6674999994,85879.52309999986,1246933.2469000022,1179034.0976,71952.01619999997,768139.1886,2036339.1086999984,225733.93929999997,1386598.0146000006,1870048.235400001,196173.9419999996,1067215.0497000013,1109249.8307999996,85864.55240000003,656885.5663000004,621589.0254,28062.34240000001,364282.54419999995,575148.4661999991,21066.856500000005,247615.2192,1086340.3309999995,69215.41660000008,719230.4794000003,1098304.4318999995,81762.62499999994,853705.7059999991,951153.6213000005,163618.33949999974,1297176.5217999988,1362465.4046,219973.73160000046,1376479.5885000005,2078300.259300004,327692.3816999996,1791528.8574999988,2128524.3289999967,325447.19840000034,1625292.621000001,1256828.0759,125447.03740000007,853810.1968999994,586902.1012999995,38313.774299999954,305191.6537000005,249198.53299999988,14633.345900000017,116249.44250000009,696789.9247000007,58242.81669999995,444098.8411999978,465595.5131000032,16874,490,18069,545,602.9935483870968,21643235.587096773,445.53216374269005,13634990.50877193,5031,9775900
27,2018-08-31,50110253,1190122.9465999994,73917.5487,801321.5790000015,1088835.8877,81601.96759999995,898430.8799999999,787748.3132000008,97896.11329999992,1236342.2666000002,1190122.9465999994,73917.5487,801321.5790000015,2047916.5424999997,239665.35389999996,1505322.4456000056,1879654.4146,208039.5324,1133350.9656999998,1161924.743300001,92797.95910000008,676821.2890999996,685449.1561,41934.62869999998,339336.55889999977,634237.4382999999,31119.85759999997,230763.0842000002,1118896.6481000015,58851.53219999996,816185.0901000019,1131219.297199999,69027.06289999992,969668.8032999992,1002389.1237999995,171199.06309999982,1295570.1014000017,1379694.5935000002,228801.2272,1549746.6386000004,2075983.2426000026,329899.1073999997,2002094.7729000046,2126287.5989999985,318130.7040999997,1740492.079699999,1255398.259900002,143147.97459999972,894494.2147999995,599875.1067000001,39268.69230000002,292478.8761999999,254706.87030000013,14977.611000000017,111412.52829999977,659448.0573999982,89284.58069999963,686536.6135000015,528309.2726999947,16916,480,18129,534,616.4740259740261,22575777.28571429,464.97076023391816,14102214.748538012,4454,7980150
28,2018-09-30,50110253,1108381.284000001,72638.99180000003,570756.4982999995,1014050.9622000006,80579.68429999994,637158.9003999996,701115.5345,85954.97309999999,981997.2633000009,1108381.284000001,72638.99180000003,570756.4982999995,1943468.0019000003,204248.35889999985,1155714.7617000008,1814402.4918999984,189378.00400000007,1039873.5848000004,1112142.8966,78729.56870000009,607990.4653000013,623353.8542000002,38885.53229999997,310033.7602,576781.4410999996,28367.877000000004,212456.49209999954,1061303.9818999993,43526.57740000006,596160.5874000001,1072992.3511,50926.12920000004,705898.2403999995,898253.1262999999,139937.01890000005,1060150.2178000004,1336299.1982,201260.2861999996,1323135.4677000004,2035492.3533,281149.4638000002,1686008.808399999,2020281.8113,293122.5300000005,1619182.625500001,1225375.0559999996,128908.92339999984,836403.8424999993,558150.0216999998,32228.030000000024,287007.1301999995,236990.40609999985,12301.186900000019,109313.13399999992,723043.5260999929,78458.18129999991,643741.5167000004,571870.0110999992,16958,498,18182,544,575.3066666666666,22580949.96,441.9689440993789,13228254.05590062,3689,6243150
29,2018-10-31,50110253,1201704.5773,99527.58490000018,599586.6575999993,1099431.8479000006,109472.84269999985,671705.694500001,735807.3618999992,128234.51989999994,788513.4675000003,1201704.5773,99527.58490000018,599586.6575999993,2025927.2791000009,224040.10099999997,1227959.102900001,1818660.2392999998,211966.9971999999,1173845.4755000009,1113289.4752000005,76976.33689999985,725005.3497999985,618941.0144000005,35322.99750000005,377869.76959999977,572698.2939000006,25558.84290000001,257115.85390000022,1135661.598500002,79189.4782,636675.2603999993,1148168.8855000008,93001.69340000003,755368.9478999998,945217.1231999992,160874.3031999998,945903.0579,1399340.8302000004,224438.1401000003,1292410.5890000015,2172839.0177000016,294211.4701000003,1723102.444799999,2076523.831500001,288239.7076000008,1717347.0708999997,1209062.8669000017,128098.28400000012,912181.8778999995,556487.9086999998,38787.156300000075,314293.8716000002,236284.67159999986,14800.362400000005,119686.09199999974,752249.1716000013,86365.09820000008,608808.0173000018,581161.9944000021,17027,529,18273,565,555.9032258064517,20317644.406451613,453.4606060606061,12919457.496969694,3537,5927500
30,2018-11-30,50110253,1163430.3959999993,77362.69590000004,468112.18910000037,1064415.0442000013,85140.44150000013,520774.1403000015,693900.5489000018,138985.99020000015,761060.4385000003,1163430.3959999993,77362.69590000004,468112.18910000037,1967981.9586,231358.13889999987,1118216.0254000004,1751384.3727999998,227726.38680000012,1120905.9087000005,1070878.2679999995,74856.24730000005,673871.3190000015,633458.4256000008,30651.1913,364391.8422,586131.0725000001,22055.412700000008,249827.62429999988,1136629.9727999992,70618.96629999985,439098.84089999954,1149147.9234999996,82659.04040000013,518431.5938,920555.0536,165221.09230000002,890627.0382999991,1372298.017599999,227666.2344000001,1175815.2996999985,2127565.8538,308814.7260999997,1655486.5238999971,1995707.6098,346004.88570000045,1729119.9055000006,1163533.7773000002,144067.1180000001,912743.1398999993,556187.3209,43261.51990000003,325422.98639999947,236157.04250000013,16524.038799999995,123868.41109999984,824452.1791000003,76175.74579999968,647050.923399998,491485.1055999941,17062,540,18340,554,553.5066666666668,20473680.37333333,449.02453987730064,13463863.26993865,3388,6189400
31,2018-12-31,50110253,1242636.9219,64378.359300000135,499046.53030000033,1136880.5887000004,70986.02199999997,556220.6570999993,739265.7840000006,109111.9401999996,856655.8803000014,1242636.9219,64378.359300000135,499046.53030000033,2071305.6707000018,225412.3906000003,1126412.8779999984,1855166.946200001,216744.96750000012,999004.6615000019,1123461.0926000006,68073.43460000008,580361.2782999995,679460.8318000007,42436.235699999954,292243.4601,628696.5164000004,31625.7953,201567.27040000015,1209765.0048000005,66225.18989999994,509419.83960000006,1223088.4089000006,77689.82469999987,602148.0026999996,956650.9528000002,153226.24880000026,956720.575599999,1400397.5879,242662.86120000013,1178829.345,2288434.0291999984,302785.35199999984,1514875.7772000015,2143565.8061000025,332530.8715000001,1560497.1924999987,1215602.9151000024,125264.54219999985,802932.9914,609256.1030000001,44017.68360000005,273421.4313,258690.0385,16780.89579999998,104112.87810000007,822827.9532000005,99721.17810000024,617440.4512000047,445648.08310000354,17097,551,18354,548,560.941935483871,20339036.612903226,455.810650887574,14401311.686390532,3289,6749250
32,2019-01-31,50110253,1219156.2122999998,36853.03160000006,663033.8566000012,1115398.2351,41189.44410000003,745011.6556000002,756622.2180999992,97368.61669999993,959958.5235,1219156.2122999998,36853.03160000006,663033.8566000012,2067569.318699999,204739.62970000022,1167241.8762000012,1897035.7517000004,211635.76560000013,1060476.4225999992,1184537.3278999985,75997.90199999986,586199.4442999996,676512.2482000003,43529.46089999997,293069.30989999993,625968.2302999998,30513.537700000034,203379.90889999983,1212107.408499999,45956.50239999997,704312.7252000005,1225456.6096,53949.333399999974,836614.0388999984,979219.3108999992,140522.2548999999,1084521.5556000005,1417604.9439999987,216500.9214000001,1216587.3504999988,2234807.2046000035,281389.6532000001,1628284.7961999974,2229822.7255999963,313359.40719999967,1676357.3305000004,1307264.2191,147408.6153999998,838429.9987000005,671293.3660999995,36099.720799999974,266438.7860999998,285031.0514000002,13755.27270000001,101507.82050000006,793190.0918000031,96856.70789999996,942776.7899000036,465023.4271,17078,553,18400,615,518.5612903225806,19344324.767741933,437.7705882352941,13386796.047058824,3129,6324700
33,2019-02-28,50110253,1104544.3328,36104.83280000003,608324.936099999,1010540.5611999991,40189.30240000007,683069.3249,700541.6812000001,76715.2344999999,938318.105299999,1104544.3328,36104.83280000003,608324.936099999,1823191.609500001,164405.87279999952,1073168.9795000008,1734379.4093999988,155893.87000000026,923556.2175000005,1069506.8021000014,54721.58910000005,540948.3209000004,591899.3972999994,49602.32830000003,264681.1948,547677.0296000004,34929.90500000002,181607.31309999997,1101173.8022,31481.302200000024,612679.3342999989,1113301.2672999995,36880.568300000006,727255.4571000001,848262.2587000001,125126.39830000016,980311.4663000013,1218688.0421,169928.32320000007,1018839.5238999992,1976955.560100001,235994.5427000001,1375801.4936000009,1973048.057499999,267170.88479999994,1372570.6571999996,1132569.5815,125720.65230000019,708016.1404000012,591402.4863000001,30272.221,250513.581,251109.39570000005,11538.2817,95416.31680000006,631317.9228999965,65977.87550000014,578704.514199995,488870.1010999962,17165,550,18425,604,520.2071428571429,20383885.1,427.87581699346407,13159290.921568628,2811,5733100
34,2019-03-31,50110253,1112280.6441000008,30158.21199999997,605702.0145999991,1017618.4619,33530.410899999944,675127.5075000004,749628.6014999992,90654.00840000008,922516.974700002,1112280.6441000008,30158.21199999997,605702.0145999991,2096280.1251,192945.88849999986,1214589.5741999988,1892779.312099999,194891.82280000031,1280466.9995999988,1181540.697,58404.07309999992,773554.9019999999,678316.3328000002,40298.06140000002,336878.9779999999,627637.5281000001,28805.159699999997,228425.8414,1115522.6042999995,45807.330400000006,593331.377,1127808.0945,53897.6833000001,701136.1163999984,894675.4343999993,141656.7226999996,1025482.9070999995,1368675.6962,209181.24989999973,1303180.2070000016,2192547.493900004,278785.3150000007,1697648.026700001,2172999.5738000018,312688.06540000014,1853133.7334,1245959.6110999992,136727.51219999982,1003611.329299999,676138.0371000004,40447.11330000006,327244.59379999986,287088.09740000014,15415.421399999996,124601.63740000007,676384.921900004,92758.17450000043,987254.6951000108,561388.9039000041,17217,519,18517,596,546.2645161290322,19408831.15483871,472.9760479041916,14224537.916167665,3015,6057700
35,2019-04-30,50110253,1176409.6029999987,99295.50739999989,576591.5444999994,1076289.637200001,109187.5151,645307.6800000004,763242.741999999,107204.65740000004,829957.9670999997,1176409.6029999987,99295.50739999989,576591.5444999994,2071230.8671999997,233794.33250000046,1131044.7469999986,1845352.679699999,239690.9363999997,1215249.570699998,1145395.9539999985,92883.67809999984,796239.4779000012,651762.6138000006,27866.520099999965,372978.2117000007,603067.7061000003,19333.3022,252092.29889999962,1134400.5622999994,88086.13349999992,587539.5938,1146893.959899999,103234.28039999996,696488.8013000006,884142.5168000016,166056.1428,907637.228800002,1323856.544800001,240088.7130000001,1224023.4099000006,2123651.5672,315300.4811000001,1599126.7890999985,2098785.129000001,339185.9130000001,1729290.421299999,1215896.9598999992,138671.0175000001,982387.2988999996,652292.2205000008,39064.694400000066,327429.53280000004,276963.1669,14911.911000000007,124643.26620000006,671100.1928000029,97363.6590000008,737819.9144000065,605716.8636999942,17255,526,18541,580,586.1066666666667,20180398.593333334,488.10559006211184,14352467.273291925,2997,5753700
36,2019-05-31,50110253,1208377.1048000006,92598.74150000012,678363.8403000004,1105536.5008000017,101879.63069999997,761281.1605000022,770168.4551999989,108819.94920000008,898517.1414999991,1208377.1048000006,92598.74150000012,678363.8403000004,2145961.0400000005,248361.59749999986,1242865.9909999985,1904160.0,236126.5138,1188342.3731999998,1172354.8474999992,86016.69410000012,775335.2524999976,665186.5659999996,34649.874500000034,389918.59210000077,615488.7203,24182.3777,266005.3041999999,1185101.6407999995,81767.98770000004,685510.6996000006,1198153.4212000018,95712.7123,813695.9673999989,917548.3348000002,168956.30279999983,947361.8986999984,1343021.5094000013,230632.1742000003,1274605.2534,2217332.081600001,322924.1722999995,1685326.2409,2156909.430899997,332945.18610000104,1730965.614600001,1235356.6541999986,160559.9351000002,954031.2446,661239.4643000005,40526.40229999996,331258.5536999998,280762.1645,15454.881799999976,126086.96710000005,719430.5996000004,66945.56420000027,638054.7315999914,580525.8862000088,17333,519,18585,582,578.6903225806452,20053096.21935484,493.50595238095235,14840602.63095238,4231,7364450
37,2019-06-30,50110253,1185020.670699999,79772.53209999994,471890.9973000006,1084167.8473999996,87703.98850000018,527544.2678,729529.68,100879.25699999988,1017168.9482999988,1185020.670699999,79772.53209999994,471890.9973000006,2084665.027400001,241151.34350000005,1185259.2463999982,1876398.448099999,204492.2459999999,1114303.6663999998,1153433.0677000005,87775.3032999999,680724.9933000008,673987.8595999993,35804.343299999964,328925.2997,623632.4446000004,25583.15710000001,224920.78580000025,1177559.3824000005,73594.33139999994,467457.9996000002,1190528.0987999986,86207.6036000001,553016.0457000005,896641.2092999999,158110.96040000013,1020216.9787999998,1257673.9193999988,219587.30270000015,1315927.837499998,2127413.9850000013,317982.62879999983,1623281.7894,2088642.3516,309040.99089999945,1718696.3262999966,1178066.5949999995,141262.98839999994,915195.961,664026.6421999997,39660.915299999986,282248.45609999995,281945.6011999998,15118.840699999988,107465.37109999996,715023.500100003,41525.224900000256,672758.2218000026,628504.6011000007,17380,498,18666,572,582.2733333333333,19771546.04,467.7041420118344,13894814.159763316,4795,8786950
